Transaction_ID,Customer_ID,Customer_Name,Customer_Email,Gender,Province,Order_Date,Load_Timestamp,Product_Category,Quantity,Unit_Price,Discount_Rate,Transaction_Amount,Payment_Method,Order_Status,Is_Promotion,Customer_Email_Was_Missing,Province_Was_Missing,Customer_Email_Filled_From_Reference,Province_Filled_From_Reference,Order_Date_Raw,Order_Date_Parse_Method,Order_Date_Was_Imputed,Customer_Name_Normalized,Quantity_Was_Invalid,Expected_Amount,Amount_Difference,Accuracy_Flag,Amount_Was_Negative,Amount_Looks_Like_Sentinel,Status_Was_Invalid,Transaction_Amount_Before_Capping,Outlier_Flag_Before_Capping,Amount_Was_Capped,Load_Delay_Hours,Timeliness_Status
T000392,C0077,Tee Chaiyo,tee.chaiyo77@example.com,F,Khon Kaen,2026-06-26,2026-06-26 16:00:00,Electronics,5,539.43,0.1,2092.5,Bank Transfer,Cancelled,N,False,False,False,False,06/26/2026,RESOLVED_BY_CALENDAR (MM/DD/YYYY),False,Tee Chaiyo,False,2427.44,-0.01,False,False,False,False,2427.43,True,True,16.0,On Time
T000086,C0143,Korn Srisawat,korn.srisawat143@example.com,M,Rayong,2026-05-05,2026-05-05 10:00:00,Home,3,161.21,0.1,435.27,PromptPay,Processing,N,False,False,False,False,2026-05-05,ISO_UNAMBIGUOUS,False,Korn Srisawat,False,435.27,0.0,False,False,False,False,435.27,False,False,10.0,On Time
T000500,C0125,May Lertprasert,may.lertprasert125@example.com,F,Rayong,2026-02-23,2026-02-23 19:00:00,Fashion,3,184.24,0.1,497.45,Credit Card,Processing,N,True,False,True,False,2026-02-23,ISO_UNAMBIGUOUS,False,May Lertprasert,False,497.45,0.0,False,False,False,False,497.45,False,False,19.0,On Time
T000546,C0161,Gun Saelim,gun.saelim161@example.com,F,Khon Kaen,2026-02-17,2026-02-17 14:00:00,Electronics,3,154.41,0.0,463.23,PromptPay,Processing,N,False,False,False,False,02/17/2026,RESOLVED_BY_CALENDAR (MM/DD/YYYY),False,Gun Saelim,False,463.23,0.0,False,False,False,False,463.23,False,False,14.0,On Time
T000279,C0074,Ice Kittikul,ice.kittikul74@example.com,M,Chonburi,2026-05-05,2026-05-05 16:00:00,Home,4,104.9,0.1,377.64,Bank Transfer,Completed,N,False,False,False,False,05/05/2026,IDENTICAL_EITHER_WAY,False,Ice Kittikul,False,377.64,0.0,False,False,False,False,377.64,False,False,16.0,On Time
T000499,C0093,Bank Thongdee,bank.thongdee93@example.com,F,Khon Kaen,2026-04-03,2026-04-03 10:00:00,Fashion,1,467.98,0.05,444.58,Credit Card,Processing,N,False,False,False,False,04/03/2026,RESOLVED_BY_LOAD_TS (MM/DD/YYYY),False,Bank Thongdee,False,444.58,0.0,False,False,False,False,444.58,False,False,10.0,On Time
T000475,C0173,Tee Wongsa,tee.wongsa173@example.com,M,Phuket,2026-03-31,2026-03-31 19:00:00,Electronics,5,144.45,0.0,722.25,Credit Card,Processing,N,False,False,False,False,31/03/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Tee Wongsa,False,722.25,0.0,False,False,False,False,722.25,False,False,19.0,On Time
T000518,C0168,Aom Saelim,aom.saelim168@example.com,M,Khon Kaen,2026-06-23,2026-06-23 05:00:00,Beauty,2,264.86,0.05,503.23,Cash on Delivery,Cancelled,N,False,False,False,False,23-06-2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Aom Saelim,False,503.23,0.0,False,False,False,False,503.23,False,False,5.0,On Time
T000587,C0019,Korn Dechawat,korn.dechawat19@example.com,M,Nakhon Ratchasima,2026-05-21,2026-05-25 14:00:00,Home,5,436.15,0.1,1962.67,Cash on Delivery,Returned,N,False,False,False,False,05/21/2026,RESOLVED_BY_CALENDAR (MM/DD/YYYY),False,Korn Dechawat,False,1962.68,-0.01,False,False,False,False,1962.67,False,False,110.0,Late
T000590,C0118,Jane Phromla,jane.phromla118@example.com,F,Chanthaburi,2026-05-01,2026-05-01 15:00:00,Home,5,295.4,0.0,1477.0,Credit Card,Returned,N,False,False,False,False,01/05/2026,RESOLVED_BY_LOAD_TS (DD/MM/YYYY),False,Jane Phromla,False,1477.0,0.0,False,False,False,False,1477.0,False,False,15.0,On Time
T000189,C0101,Boss Phromla,boss.phromla101@example.com,M,Bangkok,2026-05-29,2026-06-01 22:00:00,Fashion,5,237.69,0.0,1188.45,Cash on Delivery,Cancelled,N,False,False,False,False,2026-05-29,ISO_UNAMBIGUOUS,False,Boss Phromla,False,1188.45,0.0,False,False,False,False,1188.45,False,False,94.0,Late
T000049,C0102,Nont Saelim,nont.saelim102@example.com,M,Chanthaburi,2026-05-21,2026-05-21 16:00:00,Food,4,204.06,0.0,816.24,Cash on Delivery,Completed,N,False,False,False,False,2026-05-21,ISO_UNAMBIGUOUS,False,Nont Saelim,False,816.24,0.0,False,False,False,False,816.24,False,False,16.0,On Time
T900003,C0080,May Kittikul,may.kittikul80@example.com,F,Khon Kaen,2026-06-24,2026-06-24 07:00:00,Fashion,2,299.01,0.1,538.22,Cash on Delivery,Cancelled,N,False,False,False,False,24-06-2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,May Kittikul,False,538.22,0.0,False,False,False,False,538.22,False,False,7.0,On Time
T000363,C0165,Nont Thongdee,nont.thongdee165@example.com,F,Nakhon Ratchasima,2026-03-15,2026-03-15 11:00:00,Food,1,381.57,0.2,305.26,PromptPay,Processing,N,False,False,False,False,2026-03-15,ISO_UNAMBIGUOUS,False,Nont Thongdee,False,305.26,0.0,False,False,False,False,305.26,False,False,11.0,On Time
T000065,C0038,Boss Kittikul,boss.kittikul38@example.com,F,Nakhon Ratchasima,2026-03-20,2026-03-20 02:00:00,Home,1,101.63,0.1,91.47,Credit Card,Processing,N,False,False,False,False,20-03-2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Boss Kittikul,False,91.47,0.0,False,False,False,False,91.47,False,False,2.0,On Time
T000588,C0010,Beam Sukjai,beam.sukjai10@example.com,M,Phuket,2026-03-26,2026-03-29 21:00:00,Fashion,1,475.37,0.05,451.6,PromptPay,Cancelled,N,False,False,False,False,03/26/2026,RESOLVED_BY_CALENDAR (MM/DD/YYYY),False,Beam Sukjai,False,451.6,0.0,False,False,False,False,451.6,False,False,93.0,Late
T000506,C0065,Pim Srisawat,pim.srisawat65@example.com,M,Nakhon Ratchasima,2026-04-14,2026-04-14 04:00:00,Electronics,1,348.38,0.0,348.38,PromptPay,Completed,N,False,False,False,False,2026-04-14,ISO_UNAMBIGUOUS,False,Pim Srisawat,False,348.38,0.0,False,False,False,False,348.38,False,False,4.0,On Time
T000362,C0075,Ice Maneerat,ice.maneerat75@example.com,F,Bangkok,2026-05-24,2026-05-24 02:00:00,Home,5,87.15,0.15,370.39,Bank Transfer,Returned,N,False,False,False,False,2026/05/24,ISO_UNAMBIGUOUS,False,Ice Maneerat,False,370.39,0.0,False,False,False,False,370.39,False,False,2.0,On Time
T000437,C0127,Fah Rattanakul,fah.rattanakul127@example.com,F,Rayong,2026-04-09,2026-04-09 01:00:00,Home,2,162.74,0.2,260.38,PromptPay,Cancelled,N,False,False,False,False,09-04-2026,RESOLVED_BY_LOAD_TS (DD/MM/YYYY),False,Fah Rattanakul,False,260.38,0.0,False,False,False,False,260.38,False,False,1.0,On Time
T000408,C0011,Mint Rattanakul,mint.rattanakul11@example.com,F,Chanthaburi,2026-01-09,2026-01-09 13:00:00,Food,1,156.72,0.1,141.05,PromptPay,Returned,Y,False,False,False,False,2026-01-09,ISO_UNAMBIGUOUS,False,Mint Rattanakul,False,141.05,0.0,False,False,False,False,141.05,False,False,13.0,On Time
T000381,C0122,Anan Wongsa,anan.wongsa122@example.com,M,Chanthaburi,2026-05-04,2026-05-04 10:00:00,Beauty,6,164.79,0.1,889.87,Cash on Delivery,Cancelled,N,False,False,False,False,2026/05/04,ISO_UNAMBIGUOUS,False,Anan Wongsa,False,889.87,0.0,False,False,False,False,889.87,False,False,10.0,On Time
T000418,C0012,Mint Pattanakul,mint.pattanakul12@example.com,M,Chiang Mai,2026-03-27,2026-03-27 03:00:00,Home,6,174.28,0.15,888.83,Credit Card,Cancelled,N,False,False,False,False,2026/03/27,ISO_UNAMBIGUOUS,False,Mint Pattanakul,False,888.83,0.0,False,False,False,False,888.83,False,False,3.0,On Time
T000311,C0136,Nont Kittikul,nont.kittikul136@example.com,F,Khon Kaen,2026-03-09,2026-03-09 05:00:00,Food,2,116.93,0.0,233.86,Cash on Delivery,Processing,N,False,False,False,False,2026-03-09,ISO_UNAMBIGUOUS,False,Nont Kittikul,False,233.86,0.0,False,False,False,False,233.86,False,False,5.0,On Time
T000596,C0119,Boss Khamdee,boss.khamdee119@example.com,M,Khon Kaen,2026-04-02,2026-04-02 11:00:00,Beauty,2,331.71,0.1,597.08,PromptPay,Cancelled,N,False,False,False,False,2026-04-02,ISO_UNAMBIGUOUS,False,Boss Khamdee,False,597.08,0.0,False,False,False,False,597.08,False,False,11.0,On Time
T000497,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-01-31,2026-02-04 17:00:00,Electronics,6,57.74,0.05,329.12,Bank Transfer,Cancelled,N,False,False,False,False,31-01-2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Jane Chaiyo,False,329.12,0.0,False,False,False,False,329.12,False,False,113.0,Late
T000283,C0167,Anan Sukjai,anan.sukjai167@example.com,M,Nakhon Ratchasima,2026-06-03,2026-06-03 11:00:00,Sports,2,216.73,0.0,433.46,Bank Transfer,Returned,N,False,False,False,False,03/06/2026,RESOLVED_BY_LOAD_TS (DD/MM/YYYY),False,Anan Sukjai,False,433.46,0.0,False,False,False,False,433.46,False,False,11.0,On Time
T000208,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-02-24,2026-02-24 01:00:00,Beauty,4,188.46,0.0,753.84,PromptPay,Cancelled,N,False,False,False,False,2026-02-24,ISO_UNAMBIGUOUS,False,Nont Kittikul,False,753.84,0.0,False,False,False,True,753.84,False,False,1.0,On Time
T000177,C0137,Film Boonmee,film.boonmee137@example.com,M,Khon Kaen,2026-01-23,2026-01-23 11:00:00,Electronics,3,318.69,0.05,908.27,Bank Transfer,Processing,N,False,False,False,False,2026-01-23,ISO_UNAMBIGUOUS,False,Film Boonmee,False,908.27,0.0,False,False,False,False,908.27,False,False,11.0,On Time
T000138,C0086,Korn Dechawat,korn.dechawat86@example.com,F,Nakhon Ratchasima,2026-01-17,2026-01-17 10:00:00,Home,2,250.5,0.1,450.9,PromptPay,Cancelled,N,False,False,False,False,2026-01-17,ISO_UNAMBIGUOUS,False,Korn Dechawat,False,450.9,0.0,False,False,False,False,450.9,False,False,10.0,On Time
T000280,C0022,Film Kittikul,film.kittikul22@example.com,F,Nakhon Ratchasima,2026-01-20,2026-01-20 12:00:00,Food,6,493.6,0.1,2092.5,Credit Card,Returned,N,False,False,False,False,2026/01/20,ISO_UNAMBIGUOUS,False,Film Kittikul,False,2665.44,0.0,False,False,False,False,2665.44,True,True,12.0,On Time
T000364,C0065,Pim Srisawat,pim.srisawat65@example.com,M,Nakhon Ratchasima,2026-04-12,2026-04-12 18:00:00,Home,6,367.07,0.1,1982.18,PromptPay,Completed,N,False,False,False,False,04/12/2026,RESOLVED_BY_LOAD_TS (MM/DD/YYYY),False,Pim Srisawat,False,1982.18,0.0,False,False,False,False,1982.18,False,False,18.0,On Time
T000573,C0032,Bank Dechawat,bank.dechawat32@example.com,F,Nakhon Ratchasima,2026-04-18,2026-04-18 17:00:00,Electronics,3,251.69,0.0,755.07,Cash on Delivery,Cancelled,N,False,False,False,False,04/18/2026,RESOLVED_BY_CALENDAR (MM/DD/YYYY),False,Bank Dechawat,False,755.07,0.0,False,False,False,False,755.07,False,False,17.0,On Time
T000254,C0020,New Chaiyo,new.chaiyo20@example.com,M,Phuket,2026-05-09,2026-05-09 19:00:00,Sports,1,142.09,0.0,0.0,Cash on Delivery,Cancelled,N,False,False,False,False,2026-05-09,ISO_UNAMBIGUOUS,False,New Chaiyo,False,142.09,-142.09,True,False,False,False,0.0,False,False,19.0,On Time
T000348,C0086,Korn Dechawat,korn.dechawat86@example.com,F,Nakhon Ratchasima,2026-02-11,2026-02-11 12:00:00,Beauty,4,137.96,0.1,496.66,Bank Transfer,Processing,N,False,False,False,False,02/11/2026,RESOLVED_BY_LOAD_TS (MM/DD/YYYY),False,Korn Dechawat,False,496.66,0.0,False,False,False,False,496.66,False,False,12.0,On Time
T000002,C0145,Tee Srisawat,tee.srisawat145@example.com,M,Nakhon Ratchasima,2026-06-28,2026-06-28 16:00:00,Sports,5,219.02,0.0,1095.1,Credit Card,Returned,N,False,False,False,False,06/28/2026,RESOLVED_BY_CALENDAR (MM/DD/YYYY),False,Tee Srisawat,False,1095.1,0.0,False,False,False,False,1095.1,False,False,16.0,On Time
T000299,C0075,Ice Maneerat,ice.maneerat75@example.com,F,Bangkok,2026-01-21,2026-01-21 10:00:00,Electronics,5,180.3,0.0,901.5,Bank Transfer,Returned,N,True,False,True,False,21-01-2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Ice Maneerat,False,901.5,0.0,False,False,False,False,901.5,False,False,10.0,On Time
T000309,C0005,Ploy Chaiyo,ploy.chaiyo5@example.com,F,Bangkok,2026-06-26,2026-06-26 17:00:00,Electronics,2,159.61,0.15,271.34,PromptPay,Processing,N,False,False,False,False,2026-06-26,ISO_UNAMBIGUOUS,False,Ploy Chaiyo,False,271.34,0.0,False,False,False,False,271.34,False,False,17.0,On Time
T900002,C0098,Film Lertprasert,film.lertprasert98@example.com,F,Khon Kaen,2026-03-31,2026-03-31 17:00:00,Food,1,143.03,0.2,114.42,Cash on Delivery,Completed,N,False,False,False,False,2026-03-31,ISO_UNAMBIGUOUS,False,Film Lertprasert,False,114.42,0.0,False,False,False,True,114.42,False,False,17.0,On Time
T000370,C0141,Korn Phromla,korn.phromla141@example.com,M,Khon Kaen,2026-04-06,2026-04-06 18:00:00,Sports,6,204.06,0.0,2092.5,Bank Transfer,Cancelled,N,False,False,False,False,2026-04-06,ISO_UNAMBIGUOUS,False,Korn Phromla,False,1224.36,887663.64,True,False,True,False,888888.0,True,True,18.0,On Time
T000232,C0025,Mook Srisawat,mook.srisawat25@example.com,M,Nakhon Ratchasima,2026-03-18,2026-03-18 14:00:00,Fashion,2,354.79,0.1,638.62,PromptPay,Processing,N,False,False,False,False,18-03-2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Mook Srisawat,False,638.62,0.0,False,False,False,False,638.62,False,False,14.0,On Time
T000302,C0067,May Pattanakul,may.pattanakul67@example.com,M,Chonburi,2026-06-15,2026-06-17 23:00:00,Food,1,232.83,0.0,281.25,PromptPay,Returned,N,False,False,False,False,2026-06-15,ISO_UNAMBIGUOUS,False,May Pattanakul,False,232.83,48.42,True,False,False,False,281.25,False,False,71.0,Late
T000029,C0117,Mint Phromla,mint.phromla117@example.com,F,Nakhon Ratchasima,2026-06-20,2026-06-20 16:00:00,Sports,2,154.63,0.15,262.87,Credit Card,Cancelled,N,False,False,False,False,06/20/2026,RESOLVED_BY_CALENDAR (MM/DD/YYYY),False,Mint Phromla,False,262.87,0.0,False,False,False,False,262.87,False,False,16.0,On Time
T000420,C0021,May Boonmee,may.boonmee21@example.com,F,Nakhon Ratchasima,2026-03-12,2026-03-12 06:00:00,Fashion,1,157.46,0.0,157.46,Cash on Delivery,Returned,N,False,False,False,False,2026-03-12,ISO_UNAMBIGUOUS,False,May Boonmee,False,157.46,0.0,False,False,False,False,157.46,False,False,6.0,On Time
T000216,C0061,Tee Maneerat,tee.maneerat61@example.com,M,Chiang Mai,2026-05-05,2026-05-05 19:00:00,Fashion,3,319.14,0.0,957.42,Cash on Delivery,Returned,N,False,False,False,False,2026/05/05,ISO_UNAMBIGUOUS,False,Tee Maneerat,False,957.42,0.0,False,False,False,False,957.42,False,False,19.0,On Time
T000545,C0122,Anan Wongsa,anan.wongsa122@example.com,M,Chanthaburi,2026-01-24,2026-01-24 10:00:00,Home,2,348.29,0.2,557.26,Bank Transfer,Processing,N,False,False,False,False,not_a_date,IMPUTED_FROM_LOAD_TS,True,Anan Wongsa,False,557.26,0.0,False,False,False,False,557.26,False,False,10.0,On Time
T000448,C0150,Mook Chaiyo,mook.chaiyo150@example.com,F,Chiang Mai,2026-01-25,2026-01-25 12:00:00,Sports,6,279.22,0.0,1675.32,PromptPay,Processing,N,True,False,True,False,2026-01-25,ISO_UNAMBIGUOUS,False,Mook Chaiyo,False,1675.32,0.0,False,False,False,False,1675.32,False,False,12.0,On Time
T000576,C0069,Jane Saelim,jane.saelim69@example.com,M,Khon Kaen,2026-06-09,2026-06-09 17:00:00,Beauty,2,140.01,0.1,252.02,Bank Transfer,Processing,N,False,False,False,False,2026/06/09,ISO_UNAMBIGUOUS,False,Jane Saelim,False,252.02,0.0,False,False,False,False,252.02,False,False,17.0,On Time
T000365,C0150,Mook Chaiyo,mook.chaiyo150@example.com,F,Unknown,2026-01-13,2026-01-13 13:00:00,Electronics,2,150.19,0.0,300.38,Bank Transfer,Completed,N,False,True,False,False,2026-01-13,ISO_UNAMBIGUOUS,False,Mook Chaiyo,False,300.38,0.0,False,False,False,False,300.38,False,False,13.0,On Time
T000575,C0136,Nont Kittikul,nont.kittikul136@example.com,F,Khon Kaen,2026-04-29,2026-04-29 10:00:00,Electronics,3,296.4,0.0,889.2,Credit Card,Completed,N,False,False,False,False,29/04/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Nont Kittikul,False,889.2,0.0,False,False,False,False,889.2,False,False,10.0,On Time
T000079,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-04-19,2026-04-19 06:00:00,Food,4,276.71,0.0,1106.84,Credit Card,Processing,N,False,False,False,False,2026-04-19,ISO_UNAMBIGUOUS,False,Jane Chaiyo,False,1106.84,0.0,False,False,False,False,1106.84,False,False,6.0,On Time
T900006,C0086,Korn Dechawat,korn.dechawat86@example.com,F,Nakhon Ratchasima,2026-05-07,2026-05-07 08:00:00,Food,2,79.14,0.0,158.28,Credit Card,Processing,N,False,False,False,False,2026-05-07,ISO_UNAMBIGUOUS,False,Korn Dechawat,False,158.28,0.0,False,False,False,False,158.28,False,False,8.0,On Time
T000152,C0077,Tee Chaiyo,tee.chaiyo77@example.com,F,Khon Kaen,2026-05-07,2026-05-07 07:00:00,Fashion,2,170.61,0.0,341.22,PromptPay,Processing,N,False,False,False,False,2026-05-07,ISO_UNAMBIGUOUS,False,Tee Chaiyo,False,341.22,0.0,False,False,False,False,341.22,False,False,7.0,On Time
T000390,C0039,Beam Boonmee,beam.boonmee39@example.com,M,Rayong,2026-06-09,2026-06-09 13:00:00,Electronics,2,57.71,0.0,115.42,Bank Transfer,Returned,Y,False,False,False,False,06/09/2026,RESOLVED_BY_LOAD_TS (MM/DD/YYYY),False,Beam Boonmee,False,115.42,0.0,False,False,False,False,115.42,False,False,13.0,On Time
T000399,C0095,Tee Khamdee,tee.khamdee95@example.com,F,Khon Kaen,2026-04-06,2026-04-06 17:00:00,Fashion,5,78.12,0.05,371.07,Bank Transfer,Processing,N,False,False,False,False,04/06/2026,RESOLVED_BY_LOAD_TS (MM/DD/YYYY),False,Tee Khamdee,False,371.07,0.0,False,False,False,False,371.07,False,False,17.0,On Time
T000246,C0095,Tee Khamdee,tee.khamdee95@example.com,F,Khon Kaen,2026-06-19,2026-06-20 13:00:00,Beauty,2,85.54,0.0,171.08,PromptPay,Returned,N,False,False,False,False,2026/06/19,ISO_UNAMBIGUOUS,False,Tee Khamdee,False,171.08,0.0,False,False,False,False,171.08,False,False,37.0,Late
T000481,C0173,Tee Wongsa,tee.wongsa173@example.com,M,Phuket,2026-02-20,2026-02-20 15:00:00,Beauty,3,83.61,0.0,250.83,Credit Card,Returned,N,False,False,False,False,2026-02-20,ISO_UNAMBIGUOUS,False,Tee Wongsa,False,250.83,0.0,False,False,False,False,250.83,False,False,15.0,On Time
T000425,C0136,Nont Kittikul,nont.kittikul136@example.com,F,Khon Kaen,2026-02-05,2026-02-05 02:00:00,Fashion,1,140.75,0.1,126.67,Credit Card,Completed,N,False,False,False,False,02/05/2026,RESOLVED_BY_LOAD_TS (MM/DD/YYYY),False,Nont Kittikul,False,126.68,-0.01,False,False,False,False,126.67,False,False,2.0,On Time
T000568,C0062,Beam Rattanakul,beam.rattanakul62@example.com,M,Bangkok,2026-06-06,2026-06-06 12:00:00,Home,3,561.05,0.0,1683.15,PromptPay,Cancelled,Y,False,False,False,False,2026-06-06,ISO_UNAMBIGUOUS,False,Beam Rattanakul,False,1683.15,0.0,False,False,False,False,1683.15,False,False,12.0,On Time
T000303,C0174,Ploy Kittikul,ploy.kittikul174@example.com,M,Chiang Mai,2026-06-18,2026-06-18 17:00:00,Sports,5,412.56,0.05,1959.66,Bank Transfer,Completed,N,False,False,False,False,2026-06-18,ISO_UNAMBIGUOUS,False,Ploy Kittikul,False,1959.66,0.0,False,False,False,False,1959.66,False,False,17.0,On Time
T000447,C0071,Aom Sukjai,aom.sukjai71@example.com,M,Chanthaburi,2026-04-16,2026-04-16 14:00:00,Fashion,5,132.57,0.0,662.85,PromptPay,Cancelled,N,True,False,True,False,2026-04-16,ISO_UNAMBIGUOUS,False,Aom Sukjai,False,662.85,0.0,False,False,False,False,662.85,False,False,14.0,On Time
T000520,C0058,Anan Wongsa,anan.wongsa58@example.com,F,Khon Kaen,2026-03-08,2026-03-08 04:00:00,Fashion,4,107.84,0.1,388.22,Cash on Delivery,Cancelled,N,False,False,False,False,2026-03-08,ISO_UNAMBIGUOUS,False,Anan Wongsa,False,388.22,0.0,False,False,False,False,388.22,False,False,4.0,On Time
T000502,C0115,Korn Lertprasert,korn.lertprasert115@example.com,M,Phuket,2026-01-23,2026-01-23 17:00:00,Electronics,3,117.02,0.1,315.95,PromptPay,Returned,N,False,False,False,False,2026/01/23,ISO_UNAMBIGUOUS,False,Korn Lertprasert,False,315.95,0.0,False,False,False,False,315.95,False,False,17.0,On Time
T000007,C0170,Beam Boonmee,beam.boonmee170@example.com,M,Nakhon Ratchasima,2026-06-12,2026-06-12 14:00:00,Sports,1,298.64,0.1,268.78,PromptPay,Processing,N,False,False,False,False,2026-06-12,ISO_UNAMBIGUOUS,False,Beam Boonmee,False,268.78,0.0,False,False,False,False,268.78,False,False,14.0,On Time
T000019,C0057,Ploy Thongdee,ploy.thongdee57@example.com,F,Nakhon Ratchasima,2026-05-25,2026-05-25 08:00:00,Sports,6,188.1,0.0,1128.6,PromptPay,Completed,N,False,False,False,False,25/05/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Ploy Thongdee,False,1128.6,0.0,False,False,False,False,1128.6,False,False,8.0,On Time
T000098,C0080,May Kittikul,may.kittikul80@example.com,F,Khon Kaen,2026-05-28,2026-05-28 18:00:00,Food,2,113.89,0.2,182.22,Bank Transfer,Cancelled,N,False,False,False,False,2026-05-28,ISO_UNAMBIGUOUS,False,May Kittikul,False,182.22,0.0,False,False,False,False,182.22,False,False,18.0,On Time
T000446,C0040,Pim Srisawat,pim.srisawat40@example.com,M,Rayong,2026-05-02,2026-05-02 19:00:00,Sports,6,294.57,0.05,1679.05,Cash on Delivery,Completed,N,False,False,False,False,02/05/2026,RESOLVED_BY_LOAD_TS (DD/MM/YYYY),False,Pim Srisawat,False,1679.05,0.0,False,False,False,False,1679.05,False,False,19.0,On Time
T000251,C0160,Mint Kittikul,mint.kittikul160@example.com,F,Chiang Mai,2026-02-03,2026-02-03 09:00:00,Food,5,244.43,0.05,1161.04,Bank Transfer,Completed,N,False,False,False,False,2026-02-03,ISO_UNAMBIGUOUS,False,Mint Kittikul,False,1161.04,0.0,False,False,False,False,1161.04,False,False,9.0,On Time
T000316,C0032,Bank Dechawat,bank.dechawat32@example.com,F,Nakhon Ratchasima,2026-06-29,2026-06-29 10:00:00,Sports,5,71.54,0.15,304.05,PromptPay,Completed,N,False,False,False,False,29-06-2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Bank Dechawat,False,304.04,0.01,False,False,False,False,304.05,False,False,10.0,On Time
T000341,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-03-13,2026-03-13 02:00:00,Fashion,3,292.75,0.0,-500.0,Bank Transfer,Processing,N,False,False,False,False,13-03-2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Nont Kittikul,False,878.25,-1378.25,True,True,False,False,-500.0,False,False,2.0,On Time
T000077,C0033,Pim Srisawat,pim.srisawat33@example.com,M,Rayong,2026-02-28,2026-02-28 03:00:00,Sports,3,281.35,0.1,759.65,PromptPay,Cancelled,N,False,False,False,False,28/02/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Pim Srisawat,False,759.65,0.0,False,False,False,False,759.65,False,False,3.0,On Time
T000221,C0053,Jane Pattanakul,jane.pattanakul53@example.com,M,Nakhon Ratchasima,2026-03-14,2026-03-14 03:00:00,Sports,2,147.43,0.1,265.37,PromptPay,Cancelled,N,False,False,False,False,03/14/2026,RESOLVED_BY_CALENDAR (MM/DD/YYYY),False,Jane Pattanakul,False,265.37,0.0,False,False,False,False,265.37,False,False,3.0,On Time
T000225,C0167,Anan Sukjai,anan.sukjai167@example.com,M,Nakhon Ratchasima,2026-02-15,2026-02-15 06:00:00,Electronics,6,294.78,0.2,1414.94,Bank Transfer,Completed,N,False,False,False,False,2026-02-15,ISO_UNAMBIGUOUS,False,Anan Sukjai,False,1414.94,0.0,False,False,False,False,1414.94,False,False,6.0,On Time
T000025,C0169,Boss Kittikul,boss.kittikul169@example.com,M,Nakhon Ratchasima,2026-03-10,2026-03-10 10:00:00,Fashion,4,189.68,0.0,758.72,Bank Transfer,Cancelled,N,False,False,False,False,2026-03-10,ISO_UNAMBIGUOUS,False,Boss Kittikul,False,758.72,0.0,False,False,False,False,758.72,False,False,10.0,On Time
T000009,C0143,Korn Srisawat,korn.srisawat143@example.com,M,Rayong,2026-01-10,2026-01-10 13:00:00,Home,3,98.02,0.0,294.06,PromptPay,Processing,N,False,False,False,False,10-01-2026,RESOLVED_BY_LOAD_TS (DD/MM/YYYY),False,Korn Srisawat,False,294.06,0.0,False,False,False,False,294.06,False,False,13.0,On Time
T900012,C0014,Beam Thongdee,beam.thongdee14@example.com,M,Chonburi,2026-01-28,2026-01-28 19:00:00,Fashion,1,379.52,0.0,379.52,PromptPay,Processing,N,False,False,False,False,2026-01-28,ISO_UNAMBIGUOUS,False,Beam Thongdee,False,379.52,0.0,False,False,False,False,379.52,False,False,19.0,On Time
T000244,C0179,Jane Chaiyo,jane.chaiyo179@example.com,F,Chanthaburi,2026-04-20,2026-04-20 08:00:00,Sports,1,199.42,0.1,179.48,Bank Transfer,Completed,N,False,False,False,False,2026-04-20,ISO_UNAMBIGUOUS,False,Jane Chaiyo,False,179.48,0.0,False,False,False,False,179.48,False,False,8.0,On Time
T000469,C0097,Ploy Boonmee,ploy.boonmee97@example.com,F,Chiang Mai,2026-03-27,2026-03-27 16:00:00,Sports,1,158.86,0.2,127.09,Credit Card,Cancelled,N,False,False,False,False,2026-03-27,ISO_UNAMBIGUOUS,False,Ploy Boonmee,False,127.09,0.0,False,False,False,False,127.09,False,False,16.0,On Time
T000567,C0063,Korn Wongsa,korn.wongsa63@example.com,M,Bangkok,2026-05-11,2026-05-11 12:00:00,Home,5,207.01,0.0,1035.05,Bank Transfer,Returned,N,False,False,False,False,2026/05/11,ISO_UNAMBIGUOUS,False,Korn Wongsa,False,1035.05,0.0,False,False,False,False,1035.05,False,False,12.0,On Time
